Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
Significant_Damage_And_Serious_Injuries,64.24657534,6,4,64.6308113,0.356863325,78.28,3,33773.40314,3,0.167541354,3999
Significant_Damage_And_Fatalities,40.63926941,9,6,54.05651778,0.551958889,75.9,4,37524.25422,2,0.068229449,7787
Significant_Damage_And_Serious_Injuries,33.69863014,15,6,69.55332726,0.30926145,77.52,3,16902.3487,1,0.084151839,2084
Highly_Fatal_And_Damaging,22.05479452,15,19,79.94530538,0.268150739,78.92,4,20146.91725,2,0.036900366,3223
Minor_Damage_And_Injuries,38.17351598,17,0,71.69553327,0.367681933,80.14,5,37047.55116,2,0.025219565,471
Highly_Fatal_And_Damaging,30.4109589,12,6,74.93163172,0.227400649,77.29,6,30077.41619,2,0.007077648,12395
Significant_Damage_And_Serious_Injuries,51.41552511,9,16,64.08386509,0.44521529,84.19,6,30147.90544,3,0.007158239,9982
Significant_Damage_And_Serious_Injuries,42.51141553,12,4,76.07110301,0.293033538,83.38,6,34032.096,1,0.009142216,8501
Highly_Fatal_And_Damaging,0,21,14,63.90154968,0.3226044,88.11,3,24144.01153,2,0.119252737,12038
Highly_Fatal_And_Damaging,38.44748858,17,23,52.82588879,0.247956004,83.43,7,24506.96974,1,0.002307668,6626
Significant_Damage_And_Serious_Injuries,35.29680365,14,2,64.99544211,0.507963217,80.9,3,25272.12489,0,0.125490502,5009
Highly_Fatal_And_Damaging,53.78995434,12,10,56.79124886,0.279690588,77.3,1,21723.65491,3,0.790553606,10516
Significant_Damage_And_Fatalities,57.16894977,15,2,74.79489517,0.224876307,80.45,7,16008.61327,3,0.000763559,312
Significant_Damage_And_Fatalities,34.01826484,11,1,50.86599818,0.481277317,77.67,4,32749.97793,0,0.060223054,4581
Significant_Damage_And_Serious_Injuries,51.78082192,9,11,61.62260711,0.371288136,82.52,3,32509.93126,1,0.161857417,933
Significant_Damage_And_Serious_Injuries,47.12328767,11,7,69.91795807,0.316834475,79.86,6,19100.87039,3,0.004920492,9406
Highly_Fatal_And_Damaging,35.43378995,17,8,50.82041933,0.438002885,77.62,5,49350.33362,1,0.033080119,12316
Minor_Damage_And_Injuries,36.21004566,14,3,51.09389243,0.37741868,79.97,2,36091.55277,1,0.494990147,7440
Significant_Damage_And_Serious_Injuries,43.33333333,12,1,90.15496809,0.298803462,83.82,5,48141.34855,1,0.033163543,9458
Minor_Damage_And_Injuries,50.4109589,13,1,72.01458523,0.334865489,84.96,2,20228.12287,1,0.277637543,7680
Significant_Damage_And_Serious_Injuries,38.08219178,13,13,70.10027347,0.354699603,81.37,3,18673.7669,2,0.089813358,5959
Highly_Fatal_And_Damaging,29.22374429,13,11,66.90975387,0.355420844,81.72,1,27087.62336,2,1.000881409,8445
Minor_Damage_And_Injuries,42.00913242,16,13,81.03919781,0.234252434,78.76,2,22102.03854,3,0.292872789,12475
Significant_Damage_And_Serious_Injuries,77.30593607,4,1,39.88149499,0.502914533,78.37,7,32364.35222,3,0.003045071,8245
Highly_Fatal_And_Damaging,32.23744292,12,4,66.2260711,0.463967544,81.76,4,27511.84047,3,0.050222997,7357
Significant_Damage_And_Serious_Injuries,52.92237443,9,0,80.44667274,0.262380815,81.04,3,29216.41599,1,0.14544715,1438
Significant_Damage_And_Serious_Injuries,56.89497717,8,10,68.41385597,0.397974035,79.89,3,37489.81256,0,0.186096296,5150
Minor_Damage_And_Injuries,68.31050228,8,12,45.44211486,0.584054093,78.61,4,19721.15734,3,0.035617203,6871
Highly_Fatal_And_Damaging,27.67123288,13,1,55.60619872,0.479113595,78.31,4,27139.30343,2,0.049709403,345
Highly_Fatal_And_Damaging,23.01369863,15,15,73.65542388,0.388958529,89.19,6,48169.64106,2,0.011215686,9331
Minor_Damage_And_Injuries,27.76255708,16,3,49.86326345,0.360469528,81.72,2,36091.55277,1,0.488446052,1395
Minor_Damage_And_Injuries,34.24657534,15,5,37.83044667,0.605691309,84.51,4,30889.14569,2,0.05793462,12451
Highly_Fatal_And_Damaging,31.14155251,12,8,57.52051048,0.478392355,77.83,2,47090.25698,1,0.633815557,7422
Significant_Damage_And_Fatalities,67.53424658,12,8,80.03646308,0.34965092,78.47,1,34183.3512,3,1.24852839,6191
Significant_Damage_And_Serious_Injuries,68.21917808,8,2,56.70009116,0.469376848,83.58,7,27551.10353,2,0.002246824,9628
Significant_Damage_And_Serious_Injuries,65.43378995,12,1,51.27620784,0.598118283,80.17,7,42768.50948,0,0.004244527,1930
Significant_Damage_And_Serious_Injuries,37.57990868,14,6,72.4247949,0.294836639,79.99,1,28770.87501,3,1.058850069,12175
Highly_Fatal_And_Damaging,4.931506849,20,2,59.38924339,0.267429499,87.11,1,21997.4295,0,0.815688882,7825
Significant_Damage_And_Serious_Injuries,25.25114155,17,9,66.63628077,0.366239452,80.67,3,22804.75449,3,0.112754073,385
Significant_Damage_And_Serious_Injuries,29.08675799,16,3,82.22424795,0.287624234,82.59,2,36366.15301,1,0.488682348,1014
Significant_Damage_And_Fatalities,32.42009132,12,8,54.28441203,0.590905878,76.99,4,31988.19599,0,0.058339823,1319
Highly_Fatal_And_Damaging,17.07762557,16,6,75.25068368,0.330538045,76.77,3,34283.77462,1,0.171426427,7461
Highly_Fatal_And_Damaging,33.97260274,11,4,69.55332726,0.324046881,77.2,4,32150.91088,2,0.059249695,455
Significant_Damage_And_Serious_Injuries,27.57990868,17,0,61.2579763,0.47117995,80.76,6,30323.3418,2,0.007365801,3953
Highly_Fatal_And_Damaging,46.02739726,8,8,67.41112124,0.31034331,83.51,3,33784.95372,3,0.168140869,6008
Highly_Fatal_And_Damaging,56.43835616,11,0,55.97082954,0.456394519,83.31,2,20574.54872,1,0.278446238,1492
Highly_Fatal_And_Damaging,20.456621,15,8,63.94712853,0.199632889,81.86,1,20584.32399,2,0.754724921,6194
Minor_Damage_And_Injuries,58.08219178,11,5,68.91522334,0.199632889,81.69,2,30479.98025,2,0.408795984,1762
Minor_Damage_And_Injuries,57.89954338,11,1,74.88605287,0.334504868,88.47,1,24312.57633,0,0.905184704,1029
Significant_Damage_And_Fatalities,44.79452055,8,6,52.59799453,0.392564731,77.91,4,37446.25097,1,0.068479774,1042
Highly_Fatal_And_Damaging,35.15981735,11,2,79.21604376,0.317555716,74.86,7,48882.99695,4,0.004696116,971
Highly_Fatal_And_Damaging,53.78995434,5,5,63.35460346,0.301688424,81.3,4,36722.33357,3,0.067382659,10831
Significant_Damage_And_Fatalities,82.23744292,7,3,73.38195077,0.295197259,84.62,3,38792.57767,2,0.19273268,7799
Highly_Fatal_And_Damaging,46.66666667,15,4,57.06472197,0.308900829,77.69,2,29894.42595,2,0.406933962,10462
Significant_Damage_And_Fatalities,28.53881279,13,0,48.81494986,0.438002885,81.78,3,40797.96021,3,0.204090221,8802
Highly_Fatal_And_Damaging,44.70319635,8,0,62.57976299,0.409513884,77.3,1,8335.480494,3,0.306645191,5939
Significant_Damage_And_Fatalities,60.54794521,14,3,70.41932543,0.368042553,76.19,7,36343.41649,2,0.003173757,143
Significant_Damage_And_Serious_Injuries,36.02739726,14,25,72.698268,0.233531194,82.46,3,35684.88277,1,0.176919346,9379
Significant_Damage_And_Fatalities,15.89041096,17,0,51.91431176,0.493538406,79.81,1,13860.57832,2,0.518572471,8400
Significant_Damage_And_Serious_Injuries,56.89497717,8,21,60.61987238,0.371648756,90.65,2,39765.51486,1,0.537374916,1248
Minor_Damage_And_Injuries,66.57534247,8,1,72.65268915,0.467213127,84.4,7,41870.02622,3,0.004000459,9908
Significant_Damage_And_Fatalities,31.73515982,23,17,70.00911577,0.198190408,80.54,7,47182.81461,2,0.003878869,4017
Significant_Damage_And_Serious_Injuries,62.51141553,13,22,45.89790337,0.804753696,76.81,7,42042.61793,4,0.003784553,4200
Significant_Damage_And_Serious_Injuries,40.77625571,13,2,82.1786691,0.176553191,80.53,6,14519.24189,3,0.00309339,9074
Significant_Damage_And_Fatalities,64.65753425,13,19,72.65268915,0.388958529,80.35,1,21079.16911,2,0.773383505,8696
Highly_Fatal_And_Damaging,54.06392694,9,1,59.02461258,0.345323476,79.55,3,22475.12587,2,0.112198794,11862
Significant_Damage_And_Serious_Injuries,77.76255708,8,1,49.22515953,0.541140281,87.34,4,37436.73221,4,0.067978271,7912
Significant_Damage_And_Fatalities,63.19634703,13,16,64.4484959,0.339192932,79.89,7,27787.34644,3,0.002414052,8597
Significant_Damage_And_Serious_Injuries,61.55251142,10,2,52.41567912,0.47226181,78.28,7,30305.51648,1,0.002886358,12274
Highly_Fatal_And_Damaging,47.80821918,14,1,48.90610757,0.556286332,77.92,2,38375.43748,3,0.51935507,8340
Significant_Damage_And_Serious_Injuries,48.72146119,11,1,84.54876937,0.20143599,82.45,3,39961.82076,1,0.19895819,5036
Minor_Damage_And_Injuries,55.11415525,12,2,78.76025524,0.335586729,83.6,2,25265.93655,3,0.343286521,2725
Highly_Fatal_And_Damaging,6.347031963,19,6,74.15679125,0.221270105,77.79,4,26198.21584,2,0.048461958,11600
Significant_Damage_And_Serious_Injuries,43.01369863,12,0,57.61166819,0.468655608,83.45,6,20265.04262,3,0.005030199,2244
Highly_Fatal_And_Damaging,37.12328767,11,0,73.70100273,0.291591057,78.7,6,21036.14873,3,0.005695697,3506
Minor_Damage_And_Injuries,61.32420091,10,1,61.2579763,0.395449693,80.72,4,31639.1855,3,0.05719701,3804
Highly_Fatal_And_Damaging,29.36073059,13,13,78.30446673,0.243989181,84.32,1,32806.28957,1,1.211024263,11527
Minor_Damage_And_Injuries,60.0913242,10,7,81.35824977,0.365157591,81.78,2,29150.1822,3,0.394504816,11325
Highly_Fatal_And_Damaging,27.26027397,13,9,86.9644485,0.21441832,80.27,2,33570.29637,3,0.453246293,10007
Highly_Fatal_And_Damaging,51.05022831,13,10,0,0.60641255,78.39,2,23758.61155,2,0.321668685,2085
Highly_Fatal_And_Damaging,19.6803653,15,3,54.55788514,0.335226109,74.82,2,61815.49829,0,0.836581797,7628
Significant_Damage_And_Serious_Injuries,54.52054795,8,5,73.29079307,0.244349802,79.31,1,24609.03355,3,0.887893342,10661
Significant_Damage_And_Serious_Injuries,64.01826484,13,2,53.46399271,0.392564731,77.08,7,42110.17765,4,0.004168662,12370
Significant_Damage_And_Serious_Injuries,32.87671233,15,4,95.48769371,0.172946989,83.7,6,14287.47546,2,0.003031892,7249
Highly_Fatal_And_Damaging,30.91324201,12,3,74.61257976,0.20143599,76.42,1,30726.56447,3,1.136947655,6635
Highly_Fatal_And_Damaging,22.28310502,15,7,70.78395624,0.379582402,78.52,4,39792.62264,4,0.073235561,2231
Significant_Damage_And_Serious_Injuries,34.47488584,14,17,75.29626253,0.3226044,82.75,6,41468.3975,2,0.009724337,7039
Significant_Damage_And_Fatalities,32.14611872,12,1,48.3135825,0.511569419,77.16,4,29502.76342,1,0.052845134,11716
Highly_Fatal_And_Damaging,31.82648402,12,2,80.35551504,0.22920375,79.83,1,31922.10032,2,1.172214296,10274
Significant_Damage_And_Fatalities,36.25570776,11,10,53.87420237,0.416365669,80.44,4,31239.85379,3,0.058028836,4201
Minor_Damage_And_Injuries,69.543379,8,2,70.46490428,0.330538045,76.27,2,44265.54378,0,0.597413022,4051
Significant_Damage_And_Serious_Injuries,41.32420091,13,6,62.26071103,0.437281644,77.1,6,20637.7837,2,0.005269257,10099
Highly_Fatal_And_Damaging,55.84474886,5,7,67.95806746,0.399055896,80.35,1,23295.84061,2,0.859867418,2425
Highly_Fatal_And_Damaging,27.48858447,13,0,67.09206928,0.587299675,80.71,1,38032.81389,1,1.39011858,8662
Significant_Damage_And_Fatalities,22.32876712,15,4,45.16864175,0.478392355,81.45,6,12866.61005,1,0.003556877,11802
Minor_Damage_And_Injuries,29.49771689,16,2,49.13400182,0.4311511,81.39,1,32337.3177,1,1.189738509,3939
Significant_Damage_And_Serious_Injuries,23.65296804,18,7,80.44667274,0.346765957,81.23,6,19201.50213,1,0.004278344,2856
Highly_Fatal_And_Damaging,39.7260274,16,7,53.00820419,0.311064551,80.14,2,32008.21936,2,0.431251475,9438
Highly_Fatal_And_Damaging,68.99543379,11,1,56.60893345,0.231728092,81.26,3,21723.65491,4,0.107908405,6100
Significant_Damage_And_Fatalities,44.52054795,8,3,52.91704649,0.410235124,77.36,2,29202.56773,3,0.395213777,8521
Highly_Fatal_And_Damaging,17.44292237,16,4,69.55332726,0.247234764,85.77,3,11940.76848,2,0.059449586,7193
Highly_Fatal_And_Damaging,25.29680365,14,3,76.80036463,0.229564371,80.64,3,33358.8046,1,0.166023869,5208
Highly_Fatal_And_Damaging,15.47945205,17,4,67.50227894,0.231367472,76.63,4,46674.08695,1,0.08458346,11656
Significant_Damage_And_Serious_Injuries,31.87214612,15,6,63.21786691,0.448460873,76.22,6,31721.44615,1,0.008100385,3267
Minor_Damage_And_Injuries,44.42922374,12,20,51.77757521,0.510848179,77.9,6,47882.56666,2,0.011494352,7521
Highly_Fatal_And_Damaging,56.66666667,11,1,55.97082954,0.335226109,85.61,5,49270.67061,3,0.032437386,11871
Minor_Damage_And_Injuries,72.96803653,7,0,60.84776664,0.461082582,81.26,3,33640.83004,2,0.167165431,8690
Significant_Damage_And_Fatalities,72.00913242,10,7,75.7976299,0.287263613,84.92,7,34239.84979,3,0.003214794,6437
Significant_Damage_And_Serious_Injuries,47.89954338,11,9,79.89972653,0.29555788,80.55,3,24906.04024,2,0.12433665,3038
Minor_Damage_And_Injuries,49.5890411,10,8,55.24156791,0.264905157,83.6,7,37713.77228,2,0.003578425,3653
Minor_Damage_And_Injuries,52.73972603,13,3,48.3135825,0.414923188,78.15,7,33950.88275,3,0.003185578,11345
Significant_Damage_And_Fatalities,55.02283105,16,34,64.81312671,0.551598269,78.85,6,10313.8778,3,0.002792542,9942
Significant_Damage_And_Fatalities,11.82648402,18,9,47.76663628,0.510126938,78.9,4,28451.0147,2,0.052136115,4297
Highly_Fatal_And_Damaging,40.63926941,9,13,74.2935278,0.338832312,79.37,4,37862.91999,0,0.069784362,7001
Significant_Damage_And_Fatalities,79.40639269,8,0,70.00911577,0.481637937,78.91,7,22921.07733,1,0.002236211,5138
Minor_Damage_And_Injuries,45.98173516,15,3,63.35460346,0.594151461,83.32,7,25648.66761,2,0.0023283,8267
Significant_Damage_And_Serious_Injuries,51.18721461,10,0,62.26071103,0.52527299,83.76,3,24973.68369,3,0.12462921,5407
Minor_Damage_And_Injuries,46.43835616,11,13,38.78760255,0.635622791,78.9,3,22727.32152,2,0.113705263,2500
Highly_Fatal_And_Damaging,40.82191781,9,2,68.73290793,0.250840966,81.53,1,38968.23652,2,1.445692578,11430
Significant_Damage_And_Fatalities,25.57077626,14,2,51.04831358,0.628410386,78.99,4,24188.39484,1,0.044483766,12283
Significant_Damage_And_Fatalities,80.95890411,8,12,87.2379216,0.264544537,76.87,7,19262.18401,3,0.001654836,5844
Minor_Damage_And_Injuries,59.04109589,11,2,69.37101185,0.294476019,80.44,2,48088.20172,0,0.65080304,7938
Highly_Fatal_And_Damaging,28.21917808,13,0,64.99544211,0.422856834,79.51,7,46371.52752,2,0.003837084,5060
Highly_Fatal_And_Damaging,22.96803653,15,0,66.54512306,0.306737108,78.36,4,30605.43215,2,0.0560106,10475
Significant_Damage_And_Serious_Injuries,72.46575342,9,2,48.90610757,0.662308691,82.86,5,25644.46842,2,0.017351912,8151
Highly_Fatal_And_Damaging,55.66210046,12,21,55.51504102,0.568186801,83.71,2,20204.64898,0,0.273440189,10459
Minor_Damage_And_Injuries,65.43378995,12,12,77.75752051,0.308179589,76.56,2,32690.62577,1,0.442575446,6880
Minor_Damage_And_Injuries,33.74429224,18,10,62.26071103,0.375254959,84.29,1,43422.95232,1,1.605982308,1829
Significant_Damage_And_Serious_Injuries,33.69863014,15,7,66.0437557,0.354699603,78.75,3,40491.88624,1,0.202363111,2573
Minor_Damage_And_Injuries,28.67579909,16,11,52.46125798,0.32368626,81.39,1,30063.40507,2,1.107264599,6585
Minor_Damage_And_Injuries,30.73059361,19,2,59.38924339,0.427184277,79.66,1,32337.3177,1,1.189623436,12056
Significant_Damage_And_Serious_Injuries,52.37442922,9,19,82.08751139,0.462885683,78.52,3,32746.15549,1,0.163526333,6903
Significant_Damage_And_Serious_Injuries,51.27853881,10,9,71.19416591,0.424299315,77.7,3,37477.50746,2,0.185836722,8930
Minor_Damage_And_Injuries,52.92237443,9,5,54.74020055,0.500390191,78.34,6,39274.13673,2,0.00967149,10708
Minor_Damage_And_Injuries,60.0913242,10,5,66.54512306,0.410956365,77.02,4,31387.73033,2,0.057508197,1643
Highly_Fatal_And_Damaging,20.2739726,15,5,60.71103008,0.360830148,88.04,4,31864.78987,2,0.0592112,7502
Significant_Damage_And_Serious_Injuries,47.99086758,11,0,73.01731996,0.223433826,83.34,3,35121.55445,3,0.174153414,11510
Minor_Damage_And_Injuries,27.12328767,17,3,56.92798541,0.356142084,84.82,6,24122.30663,1,0.006234471,7088
Significant_Damage_And_Serious_Injuries,91.23287671,6,3,55.05925251,0.508684457,78.25,7,31318.3161,1,0.00266818,9754
Significant_Damage_And_Serious_Injuries,45.43378995,11,3,59.48040109,0.514093761,78.37,2,28436.74142,0,0.384621351,5695
Highly_Fatal_And_Damaging,40.68493151,16,9,55.60619872,0.433314821,79.6,7,29538.27364,2,0.002775954,1487
Highly_Fatal_And_Damaging,12.96803653,17,6,59.29808569,0.338111071,83.9,3,24897.44116,0,0.124435001,2884
Significant_Damage_And_Serious_Injuries,27.85388128,17,6,76.57247037,0.233531194,83.94,7,32213.696,3,0.003115493,2350
Minor_Damage_And_Injuries,47.89954338,14,29,70.8295351,0.339914172,75.99,2,30684.67256,2,0.415271885,9009
Minor_Damage_And_Injuries,63.65296804,10,1,63.58249772,0.482359178,78.31,2,38165.42072,1,0.516512802,2898
Highly_Fatal_And_Damaging,35.43378995,11,6,63.35460346,0.321161918,75.95,4,35490.47604,2,0.065277033,6295
Minor_Damage_And_Injuries,45.20547945,15,3,72.24247949,0.268150739,78.31,2,30465.08999,1,0.41326708,278
Significant_Damage_And_Serious_Injuries,24.93150685,18,6,65.04102097,0.439084746,79.09,6,27487.6888,3,0.006916604,1996
Significant_Damage_And_Serious_Injuries,20.95890411,19,20,73.97447584,0.334865489,78.12,3,33896.02326,3,0.16789319,6112
Significant_Damage_And_Fatalities,49.45205479,17,5,70.00911577,0.341717274,83.08,5,11025.73474,3,0.003755497,12122
Minor_Damage_And_Injuries,73.33333333,7,6,80.40109389,0.243628561,75.76,2,48352.0148,4,0.653014214,7202
Significant_Damage_And_Serious_Injuries,29.40639269,16,19,84.86782133,0.421053732,76.18,6,29311.57258,3,0.007052301,4165
Significant_Damage_And_Serious_Injuries,63.69863014,6,4,75.38742024,0.238940498,86.32,3,36736.29014,3,0.183405433,4681
Significant_Damage_And_Serious_Injuries,31.59817352,15,8,72.74384686,0.186650559,76.9,3,40239.88026,3,0.202521399,12385
Significant_Damage_And_Serious_Injuries,34.42922374,15,1,68.32269827,0.258774612,76.93,3,29763.18416,2,0.147969485,3279
Significant_Damage_And_Serious_Injuries,48.31050228,10,5,57.47493163,0.392925352,79.56,1,37933.399,0,1.399149032,7604
Minor_Damage_And_Injuries,52.87671233,13,1,67.77575205,0.251922827,82.59,7,37772.6897,1,0.003539786,2345
Highly_Fatal_And_Damaging,29.17808219,13,4,79.53509572,0.294836639,77.26,1,36048.48236,2,1.325258967,11170
Minor_Damage_And_Injuries,48.40182648,11,2,48.26800365,0.428987378,86.36,3,42615.83892,4,0.211728167,3785
Highly_Fatal_And_Damaging,36.66666667,10,11,83.40929809,0.289427335,78.2,4,35048.02659,2,0.06372333,8582
Significant_Damage_And_Fatalities,48.72146119,17,3,66.18049225,0.376336819,79.81,7,20106.73039,3,0.00189627,7134
Highly_Fatal_And_Damaging,19.04109589,16,4,73.24521422,0.238940498,78.7,1,27823.45615,1,1.016072216,2839
Highly_Fatal_And_Damaging,32.73972603,19,7,51.09389243,0.630213487,81.66,5,48338.77861,2,0.033080119,3234
Minor_Damage_And_Injuries,47.48858447,11,13,43.5278031,0.48560476,79.89,6,40442.72815,3,0.010108419,2903
Minor_Damage_And_Injuries,45.29680365,15,1,72.83500456,0.274281284,78.8,6,23536.9009,2,0.006077408,1391
Minor_Damage_And_Injuries,56.02739726,12,2,88.60528715,0.289066715,76.18,5,24842.6499,2,0.016468912,12489
Highly_Fatal_And_Damaging,16.34703196,16,0,72.24247949,0.398695276,76.85,1,34544.14446,2,1.276659279,53
Significant_Damage_And_Serious_Injuries,42.87671233,12,14,58.52324521,0.416005049,82.13,6,26640.10908,2,0.006459519,8357
Minor_Damage_And_Injuries,39.36073059,17,0,76.57247037,0.335226109,78.83,2,22106.59646,2,0.300113617,12393
Significant_Damage_And_Fatalities,41.36986301,9,20,39.88149499,0.735153985,79.88,4,22065.88317,3,0.040877066,12123
Significant_Damage_And_Serious_Injuries,28.49315068,16,9,79.21604376,0.26851136,79.3,6,30586.40724,3,0.007161153,3594
Highly_Fatal_And_Damaging,22.28310502,15,12,59.70829535,0.556646953,79.06,1,35966.24702,2,1.342193249,7671
Significant_Damage_And_Fatalities,28.90410959,13,3,41.24886053,0.757151821,78.51,3,51535.36625,1,0.252486007,9575
Highly_Fatal_And_Damaging,23.15068493,14,9,74.97721057,0.326571223,81.48,1,13658.8165,2,0.518572471,7694
Minor_Damage_And_Injuries,55.02283105,12,1,73.42752963,0.356142084,78.02,5,40674.11266,1,0.027316802,10977
Highly_Fatal_And_Damaging,41.64383562,9,1,58.52324521,0.333423008,81.97,7,39848.68931,2,0.003380565,9541
Significant_Damage_And_Serious_Injuries,37.30593607,14,7,66.63628077,0.372730617,80.26,3,31993.45889,2,0.159286052,376
